seed_base,v_label,run_id,proxy_clear_rate,proxy_damage_per_min,proxy_survival_time,proxy_input_density,q_a,q_intro,q_success_fb,q_d,q_c,q_e
8000000,v003,8000004,0,1.3348,44.95,20.0222,5,4.5,3,4.5,4.5,5
8000000,v001,8000005,0,2.1882,27.42,19.6937,5,4,3,3.5,,5
8000000,v002,8000005,0,2.1882,27.42,19.6937,5,4.5,3,4.5,4.5,5
8000000,v003,8000005,0,2.1882,27.42,19.6937,5,4.5,3,4.5,4.5,5
8000000,v001,8000006,0,2.2371,26.82,20.1342,5,4,3,3.5,,5
8000000,v002,8000006,0,2.2371,26.82,20.1342,5,4.5,3,4.5,4.5,5
8000000,v003,8000006,0,2.2371,26.82,20.1342,5,4.5,3,4.5,4.5,5
8000000,v001,8000007,0,2.1882,27.42,19.6937,5,4,3,3.5,,5
8000000,v002,8000007,0,2.1882,27.42,19.6937,5,4.5,3,4.5,4.5,5
8000000,v003,8000007,0,2.1882,27.42,19.6937,5,4.5,3,4.5,4.5,5
8000000,v001,8000008,0,2.2321,26.88,20.0893,5,4,3,3.5,,5
8000000,v002,8000008,0,2.2321,26.88,20.0893,5,4.5,3,4.5,4.5,5
8000000,v003,8000008,0,2.2321,26.88,20.0893,5,4.5,3,4.5,4.5,5
8000000,v001,8000009,0,0.9404,63.8,19.7492,5,4,3,3.5,,5
8000000,v002,8000009,0,0.9404,63.8,19.7492,5,4.5,3,4.5,4.5,5
8000000,v003,8000009,0,0.9404,63.8,19.7492,5,4.5,3,4.5,4.5,5
8000000,v001,8000010,0,0.9409,63.77,19.7585,5,4,3,3.5,,5
8000000,v002,8000010,0,0.9409,63.77,19.7585,5,4.5,3,4.5,4.5,5
8000000,v003,8000010,0,0.9409,63.77,19.7585,5,4.5,3,4.5,4.5,5
8000000,v001,8000011,0,2.1842,27.47,19.6578,5,4,3,3.5,,5
8000000,v002,8000011,0,2.1842,27.47,19.6578,5,4.5,3,4.5,4.5,5
8000000,v003,8000011,0,2.1842,27.47,19.6578,5,4.5,3,4.5,4.5,5
8000000,v001,8000012,0,0.9756,61.5,20.4878,5,4,3,3.5,,5
8000000,v002,8000012,0,0.9756,61.5,20.4878,5,4.5,3,4.5,4.5,5
8000000,v003,8000012,0,0.9756,61.5,20.4878,5,4.5,3,4.5,4.5,5
8000000,v001,8000013,0,0.9767,61.43,20.5112,5,4,3,3.5,,5
8000000,v002,8000013,0,0.9767,61.43,20.5112,5,4.5,3,4.5,4.5,5
8000000,v003,8000013,0,0.9767,61.43,20.5112,5,4.5,3,4.5,4.5,5
8000000,v001,8000014,0,1.3953,43,20.9302,5,4,3,3.5,,5
8000000,v002,8000014,0,1.3953,43,20.9302,5,4.5,3,4.5,4.5,5
8000000,v003,8000014,0,1.3953,43,20.9302,5,4.5,3,4.5,4.5,5
8000000,v001,8000015,0,2.233,26.87,20.0968,5,4,3,3.5,,5
8000000,v002,8000015,0,2.233,26.87,20.0968,5,4.5,3,4.5,4.5,5
8000000,v003,8000015,0,2.233,26.87,20.0968,5,4.5,3,4.5,4.5,5
8000000,v001,8000016,0,2.1882,27.42,19.6937,5,4,3,3.5,,5
8000000,v002,8000016,0,2.1882,27.42,19.6937,5,4.5,3,4.5,4.5,5
8000000,v003,8000016,0,2.1882,27.42,19.6937,5,4.5,3,4.5,4.5,5
8000000,v001,8000017,0,1.352,44.38,20.2794,5,4,3,3.5,,5
8000000,v002,8000017,0,1.352,44.38,20.2794,5,4.5,3,4.5,4.5,5
8000000,v003,8000017,0,1.352,44.38,20.2794,5,4.5,3,4.5,4.5,5
8000000,v001,8000018,0,0.9444,63.53,19.8331,5,4,3,3.5,,5
8000000,v002,8000018,0,0.9444,63.53,19.8331,5,4.5,3,4.5,4.5,5
8000000,v003,8000018,0,0.9444,63.53,19.8331,5,4.5,3,4.5,4.5,5
8000000,v001,8000019,0,2.1898,27.4,19.708,5,4,3,3.5,,5
8000000,v002,8000019,0,2.1898,27.4,19.708,5,4.5,3,4.5,4.5,5
8000000,v003,8000019,0,2.1898,27.4,19.708,5,4.5,3,4.5,4.5,5
8000000,v001,8000020,0,6.9525,8.63,20.8575,5,4,3,3.5,,5
8000000,v002,8000020,0,6.9525,8.63,20.8575,5,4.5,3,4.5,4.5,5
8000000,v003,8000020,0,6.9525,8.63,20.8575,5,4.5,3,4.5,4.5,5
8000000,v001,8000021,0,0.9356,64.13,20.5832,5,4,3,3.5,,5
8000000,v002,8000021,0,0.9356,64.13,20.5832,5,4.5,3,4.5,4.5,5
8000000,v003,8000021,0,0.9356,64.13,20.5832,5,4.5,3,4.5,4.5,5
8000000,v001,8000022,0,1.3043,46,20.8696,5,4,3,3.5,,5
8000000,v002,8000022,0,1.3043,46,20.8696,5,4.5,3,4.5,4.5,5
8000000,v003,8000022,0,1.3043,46,20.8696,5,4.5,3,4.5,4.5,5
8000000,v001,8000023,0,0.9353,64.15,20.5768,5,4,3,3.5,,5
8000000,v002,8000023,0,0.9353,64.15,20.5768,5,4.5,3,4.5,4.5,5
8000000,v003,8000023,0,0.9353,64.15,20.5768,5,4.5,3,4.5,4.5,5
8000000,v001,8000024,0,2.3238,25.82,20.914,5,4,3,3.5,,5
8000000,v002,8000024,0,2.3238,25.82,20.914,5,4.5,3,4.5,4.5,5
8000000,v003,8000024,0,2.3238,25.82,20.914,5,4.5,3,4.5,4.5,5
8000000,v001,8000025,0,2.0464,29.32,20.4638,5,4,3,3.5,,5
8000000,v002,8000025,0,2.0464,29.32,20.4638,5,4.5,3,4.5,4.5,5
8000000,v003,8000025,0,2.0464,29.32,20.4638,5,4.5,3,4.5,4.5,5
8000000,v001,8000026,0,0.9682,61.97,20.3324,5,4,3,3.5,,5
8000000,v002,8000026,0,0.9682,61.97,20.3324,5,4.5,3,4.5,4.5,5
8000000,v003,8000026,0,0.9682,61.97,20.3324,5,4.5,3,4.5,4.5,5
8000000,v001,8000027,0,1.3339,44.98,20.0089,5,4,3,3.5,,5
8000000,v002,8000027,0,1.3339,44.98,20.0089,5,4.5,3,4.5,4.5,5
8000000,v003,8000027,0,1.3339,44.98,20.0089,5,4.5,3,4.5,4.5,5
8000000,v001,8000028,0,1.3646,43.97,20.4685,5,4,3,3.5,,5
8000000,v002,8000028,0,1.3646,43.97,20.4685,5,4.5,3,4.5,4.5,5
8000000,v003,8000028,0,1.3646,43.97,20.4685,5,4.5,3,4.5,4.5,5
8000000,v001,8000029,0,2.1898,27.4,19.708,5,4,3,3.5,,5
8000000,v002,8000029,0,2.1898,27.4,19.708,5,4.5,3,4.5,4.5,5
8000000,v003,8000029,0,2.1898,27.4,19.708,5,4.5,3,4.5,4.5,5
9000000,v001,9000000,0,2.2388,26.8,20.1493,5,4,3,3.5,,5
9000000,v002,9000000,0,2.2388,26.8,20.1493,5,4.5,3,4.5,4.5,5
9000000,v003,9000000,0,2.2388,26.8,20.1493,5,4.5,3,4.5,4.5,5
9000000,v001,9000001,0,6.263,9.58,18.7891,5,4,3,3.5,,5
9000000,v002,9000001,0,6.263,9.58,18.7891,5,4.5,3,4.5,4.5,5
9000000,v003,9000001,0,6.263,9.58,18.7891,5,4.5,3,4.5,4.5,5
9000000,v001,9000002,0,2.2371,26.82,20.1342,5,4,3,3.5,,5
9000000,v002,9000002,0,2.2371,26.82,20.1342,5,4.5,3,4.5,4.5,5
9000000,v003,9000002,0,2.2371,26.82,20.1342,5,4.5,3,4.5,4.5,5
9000000,v001,9000003,0,1.3354,44.93,20.0312,5,4,3,3.5,,5
9000000,v002,9000003,0,1.3354,44.93,20.0312,5,4.5,3,4.5,4.5,5
9000000,v003,9000003,0,1.3354,44.93,20.0312,5,4.5,3,4.5,4.5,5
9000000,v001,9000004,0,1.3043,46,20.8696,5,4,3,3.5,,5
9000000,v002,9000004,0,1.3043,46,20.8696,5,4.5,3,4.5,4.5,5
9000000,v003,9000004,0,1.3043,46,20.8696,5,4.5,3,4.5,4.5,5
9000000,v001,9000005,0,2.1755,27.58,19.5794,5,4,3,3.5,,5
9000000,v002,9000005,0,2.1755,27.58,19.5794,5,4.5,3,4.5,4.5,5
9000000,v003,9000005,0,2.1755,27.58,19.5794,5,4.5,3,4.5,4.5,5
9000000,v001,9000006,0,2.2388,26.8,20.1493,5,4,3,3.5,,5
9000000,v002,9000006,0,2.2388,26.8,20.1493,5,4.5,3,4.5,4.5,5
9000000,v003,9000006,0,2.2388,26.8,20.1493,5,4.5,3,4.5,4.5,5
9000000,v001,9000007,0,1.3038,46.02,20.8605,5,4,3,3.5,,5
9000000,v002,9000007,0,1.3038,46.02,20.8605,5,4.5,3,4.5,4.5,5
9000000,v003,9000007,0,1.3038,46.02,20.8605,5,4.5,3,4.5,4.5,5
9000000,v001,9000008,0,2.1978,27.3,19.7802,5,4,3,3.5,,5
9000000,v002,9000008,0,2.1978,27.3,19.7802,5,4.5,3,4.5,4.5,5
9000000,v003,9000008,0,2.1978,27.3,19.7802,5,4.5,3,4.5,4.5,5
9000000,v001,9000009,0,6.4725,9.27,19.4175,5,4,3,3.5,,5
9000000,v002,9000009,0,6.4725,9.27,19.4175,5,4.5,3,4.5,4.5,5
9000000,v003,9000009,0,6.4725,9.27,19.4175,5,4.5,3,4.5,4.5,5
9000000,v001,9000010,0,2.2371,26.82,20.1342,5,4,3,3.5,,5
9000000,v002,9000010,0,2.2371,26.82,20.1342,5,4.5,3,4.5,4.5,5
9000000,v003,9000010,0,2.2371,26.82,20.1342,5,4.5,3,4.5,4.5,5
9000000,v001,9000011,0,0.9524,63,20,5,4,3,3.5,,5
9000000,v002,9000011,0,0.9524,63,20,5,4.5,3,4.5,4.5,5
9000000,v003,9000011,0,0.9524,63,20,5,4.5,3,4.5,4.5,5
9000000,v001,9000012,0,0.9356,64.13,20.5832,5,4,3,3.5,,5
9000000,v002,9000012,0,0.9356,64.13,20.5832,5,4.5,3,4.5,4.5,5
9000000,v003,9000012,0,0.9356,64.13,20.5832,5,4.5,3,4.5,4.5,5
9000000,v001,9000013,0,0.9524,63,20,5,4,3,3.5,,5
9000000,v002,9000013,0,0.9524,63,20,5,4.5,3,4.5,4.5,5
9000000,v003,9000013,0,0.9524,63,20,5,4.5,3,4.5,4.5,5
9000000,v001,9000014,0,6.4865,9.25,19.4595,5,4,3,3.5,,5
9000000,v002,9000014,0,6.4865,9.25,19.4595,5,4.5,3,4.5,4.5,5
9000000,v003,9000014,0,6.4865,9.25,19.4595,5,4.5,3,4.5,4.5,5
9000000,v001,9000015,0,1.3178,45.53,19.7672,5,4,3,3.5,,5
9000000,v002,9000015,0,1.3178,45.53,19.7672,5,4.5,3,4.5,4.5,5
9000000,v003,9000015,0,1.3178,45.53,19.7672,5,4.5,3,4.5,4.5,5
9000000,v001,9000016,0,0.9785,61.32,20.5479,5,4,3,3.5,,5
9000000,v002,9000016,0,0.9785,61.32,20.5479,5,4.5,3,4.5,4.5,5
9000000,v003,9000016,0,0.9785,61.32,20.5479,5,4.5,3,4.5,4.5,5
9000000,v001,9000017,0,0.9751,61.53,20.4778,5,4,3,3.5,,5
9000000,v002,9000017,0,0.9751,61.53,20.4778,5,4.5,3,4.5,4.5,5
9000000,v003,9000017,0,0.9751,61.53,20.4778,5,4.5,3,4.5,4.5,5
9000000,v001,9000018,0,2.3952,25.05,21.5569,5,4,3,3.5,,5
9000000,v002,9000018,0,2.3952,25.05,21.5569,5,4.5,3,4.5,4.5,5
9000000,v003,9000018,0,2.3952,25.05,21.5569,5,4.5,3,4.5,4.5,5
9000000,v001,9000019,0,6.5005,9.23,19.5016,5,4,3,3.5,,5
9000000,v002,9000019,0,6.5005,9.23,19.5016,5,4.5,3,4.5,4.5,5
9000000,v003,9000019,0,6.5005,9.23,19.5016,5,4.5,3,4.5,4.5,5
9000000,v001,9000020,0,2.3229,25.83,20.9059,5,4,3,3.5,,5
9000000,v002,9000020,0,2.3229,25.83,20.9059,5,4.5,3,4.5,4.5,5
9000000,v003,9000020,0,2.3229,25.83,20.9059,5,4.5,3,4.5,4.5,5
9000000,v001,9000021,0,0.9804,61.2,20.5882,5,4,3,3.5,,5
9000000,v002,9000021,0,0.9804,61.2,20.5882,5,4.5,3,4.5,4.5,5
9000000,v003,9000021,0,0.9804,61.2,20.5882,5,4.5,3,4.5,4.5,5
9000000,v001,9000022,0,2.3828,25.18,21.4456,5,4,3,3.5,,5
9000000,v002,9000022,0,2.3828,25.18,21.4456,5,4.5,3,4.5,4.5,5
9000000,v003,9000022,0,2.3828,25.18,21.4456,5,4.5,3,4.5,4.5,5
9000000,v001,9000023,0,0.9407,63.78,19.7554,5,4,3,3.5,,5
9000000,v002,9000023,0,0.9407,63.78,19.7554,5,4.5,3,4.5,4.5,5
9000000,v003,9000023,0,0.9407,63.78,19.7554,5,4.5,3,4.5,4.5,5
9000000,v001,9000024,0,2.1858,27.45,19.6721,5,4,3,3.5,,5
9000000,v002,9000024,0,2.1858,27.45,19.6721,5,4.5,3,4.5,4.5,5
9000000,v003,9000024,0,2.1858,27.45,19.6721,5,4.5,3,4.5,4.5,5
9000000,v001,9000025,0,1.3029,46.05,20.8469,5,4,3,3.5,,5
9000000,v002,9000025,0,1.3029,46.05,20.8469,5,4.5,3,4.5,4.5,5
9000000,v003,9000025,0,1.3029,46.05,20.8469,5,4.5,3,4.5,4.5,5
9000000,v001,9000026,0,6.4655,9.28,19.3966,5,4,3,3.5,,5
9000000,v002,9000026,0,6.4655,9.28,19.3966,5,4.5,3,4.5,4.5,5
9000000,v003,9000026,0,6.4655,9.28,19.3966,5,4.5,3,4.5,4.5,5
9000000,v001,9000027,0,6.25,9.6,18.75,5,4,3,3.5,,5
9000000,v002,9000027,0,6.25,9.6,18.75,5,4.5,3,4.5,4.5,5
9000000,v003,9000027,0,6.25,9.6,18.75,5,4.5,3,4.5,4.5,5
9000000,v001,9000028,0,0.94,63.83,19.7399,5,4,3,3.5,,5
9000000,v002,9000028,0,0.94,63.83,19.7399,5,4.5,3,4.5,4.5,5
9000000,v003,9000028,0,0.94,63.83,19.7399,5,4.5,3,4.5,4.5,5
9000000,v001,9000029,0,1.2965,46.28,20.7433,5,4,3,3.5,,5
9000000,v002,9000029,0,1.2965,46.28,20.7433,5,4.5,3,4.5,4.5,5
9000000,v003,9000029,0,1.2965,46.28,20.7433,5,4.5,3,4.5,4.5,5
10000000,v001,10000000,0,0.7595,79,20.5063,5,4,3,3.5,,5
10000000,v002,10000000,0,0.7595,79,20.5063,5,4.5,3,4.5,4.5,5
10000000,v003,10000000,0,0.7595,79,20.5063,5,4.5,3,4.5,4.5,5
10000000,v001,10000001,0,1.3043,46,20.8696,5,4,3,3.5,,5
10000000,v002,10000001,0,1.3043,46,20.8696,5,4.5,3,4.5,4.5,5
10000000,v003,10000001,0,1.3043,46,20.8696,5,4.5,3,4.5,4.5,5
10000000,v001,10000002,0,1.3149,45.63,19.7239,5,4,3,3.5,,5
10000000,v002,10000002,0,1.3149,45.63,19.7239,5,4.5,3,4.5,4.5,5
10000000,v003,10000002,0,1.3149,45.63,19.7239,5,4.5,3,4.5,4.5,5
10000000,v001,10000003,0,0.9524,63,20,5,4,3,3.5,,5
10000000,v002,10000003,0,0.9524,63,20,5,4.5,3,4.5,4.5,5
10000000,v003,10000003,0,0.9524,63,20,5,4.5,3,4.5,4.5,5
10000000,v001,10000004,0,6.4865,9.25,19.4595,5,4,3,3.5,,5
10000000,v002,10000004,0,6.4865,9.25,19.4595,5,4.5,3,4.5,4.5,5
10000000,v003,10000004,0,6.4865,9.25,19.4595,5,4.5,3,4.5,4.5,5
10000000,v001,10000005,0,1.3172,45.55,19.7585,5,4,3,3.5,,5
10000000,v002,10000005,0,1.3172,45.55,19.7585,5,4.5,3,4.5,4.5,5
10000000,v003,10000005,0,1.3172,45.55,19.7585,5,4.5,3,4.5,4.5,5
10000000,v001,10000006,0,2.2371,26.82,20.1342,5,4,3,3.5,,5
10000000,v002,10000006,0,2.2371,26.82,20.1342,5,4.5,3,4.5,4.5,5
10000000,v003,10000006,0,2.2371,26.82,20.1342,5,4.5,3,4.5,4.5,5
10000000,v001,10000007,0,2.1914,27.38,19.7224,5,4,3,3.5,,5
10000000,v002,10000007,0,2.1914,27.38,19.7224,5,4.5,3,4.5,4.5,5
10000000,v003,10000007,0,2.1914,27.38,19.7224,5,4.5,3,4.5,4.5,5
10000000,v001,10000008,0,0.9353,64.15,20.5768,5,4,3,3.5,,5
10000000,v002,10000008,0,0.9353,64.15,20.5768,5,4.5,3,4.5,4.5,5
10000000,v003,10000008,0,0.9353,64.15,20.5768,5,4.5,3,4.5,4.5,5
10000000,v001,10000009,0,6.9525,8.63,20.8575,5,4,3,3.5,,5
10000000,v002,10000009,0,6.9525,8.63,20.8575,5,4.5,3,4.5,4.5,5
10000000,v003,10000009,0,6.9525,8.63,20.8575,5,4.5,3,4.5,4.5,5
10000000,v001,10000010,0,1.3029,46.05,20.8469,5,4,3,3.5,,5
10000000,v002,10000010,0,1.3029,46.05,20.8469,5,4.5,3,4.5,4.5,5
10000000,v003,10000010,0,1.3029,46.05,20.8469,5,4.5,3,4.5,4.5,5
10000000,v001,10000011,0,6.4725,9.27,19.4175,5,4,3,3.5,,5
10000000,v002,10000011,0,6.4725,9.27,19.4175,5,4.5,3,4.5,4.5,5
10000000,v003,10000011,0,6.4725,9.27,19.4175,5,4.5,3,4.5,4.5,5
10000000,v001,10000012,0,2.1882,27.42,19.6937,5,4,3,3.5,,5
10000000,v002,10000012,0,2.1882,27.42,19.6937,5,4.5,3,4.5,4.5,5
10000000,v003,10000012,0,2.1882,27.42,19.6937,5,4.5,3,4.5,4.5,5
10000000,v001,10000013,0,2.1413,28.02,21.4133,5,4,3,3.5,,5
10000000,v002,10000013,0,2.1413,28.02,21.4133,5,4.5,3,4.5,4.5,5
10000000,v003,10000013,0,2.1413,28.02,21.4133,5,4.5,3,4.5,4.5,5
10000000,v001,10000014,0,2.2413,26.77,20.1718,5,4,3,3.5,,5
10000000,v002,10000014,0,2.2413,26.77,20.1718,5,4.5,3,4.5,4.5,5
10000000,v003,10000014,0,2.2413,26.77,20.1718,5,4.5,3,4.5,4.5,5
10000000,v001,10000015,1,0,90,20,5,4,3,3.5,,5
10000000,v002,10000015,1,0,90,20,5,4.5,3,4.5,4.5,5
10000000,v003,10000015,1,0,90,20,5,4.5,3,4.5,4.5,5
10000000,v001,10000016,0,1.3658,43.93,20.4871,5,4,3,3.5,,5
10000000,v002,10000016,0,1.3658,43.93,20.4871,5,4.5,3,4.5,4.5,5
10000000,v003,10000016,0,1.3658,43.93,20.4871,5,4.5,3,4.5,4.5,5
10000000,v001,10000017,0,0.9597,62.52,20.1536,5,4,3,3.5,,5
10000000,v002,10000017,0,0.9597,62.52,20.1536,5,4.5,3,4.5,4.5,5
10000000,v003,10000017,0,0.9597,62.52,20.1536,5,4.5,3,4.5,4.5,5
10000000,v001,10000018,0,1.3393,44.8,20.0893,5,4,3,3.5,,5
10000000,v002,10000018,0,1.3393,44.8,20.0893,5,4.5,3,4.5,4.5,5
10000000,v003,10000018,0,1.3393,44.8,20.0893,5,4.5,3,4.5,4.5,5
10000000,v001,10000019,0,0.9363,64.08,20.5993,5,4,3,3.5,,5
10000000,v002,10000019,0,0.9363,64.08,20.5993,5,4.5,3,4.5,4.5,5
10000000,v003,10000019,0,0.9363,64.08,20.5993,5,4.5,3,4.5,4.5,5
10000000,v001,10000020,0,1.3348,44.95,20.0222,5,4,3,3.5,,5
10000000,v002,10000020,0,1.3348,44.95,20.0222,5,4.5,3,4.5,4.5,5
10000000,v003,10000020,0,1.3348,44.95,20.0222,5,4.5,3,4.5,4.5,5
10000000,v001,10000021,0,1.3167,45.57,19.7498,5,4,3,3.5,,5
10000000,v002,10000021,0,1.3167,45.57,19.7498,5,4.5,3,4.5,4.5,5
10000000,v003,10000021,0,1.3167,45.57,19.7498,5,4.5,3,4.5,4.5,5
10000000,v001,10000022,0,2.233,26.87,20.0968,5,4,3,3.5,,5
10000000,v002,10000022,0,2.233,26.87,20.0968,5,4.5,3,4.5,4.5,5
10000000,v003,10000022,0,2.233,26.87,20.0968,5,4.5,3,4.5,4.5,5
10000000,v001,10000023,0,1.3043,46,20.8696,5,4,3,3.5,,5
10000000,v002,10000023,0,1.3043,46,20.8696,5,4.5,3,4.5,4.5,5
10000000,v003,10000023,0,1.3043,46,20.8696,5,4.5,3,4.5,4.5,5
10000000,v001,10000024,0,0.9449,63.5,19.8425,5,4,3,3.5,,5
10000000,v002,10000024,0,0.9449,63.5,19.8425,5,4.5,3,4.5,4.5,5
10000000,v003,10000024,0,0.9449,63.5,19.8425,5,4.5,3,4.5,4.5,5
10000000,v001,10000025,0,2.1914,27.38,19.7224,5,4,3,3.5,,5
10000000,v002,10000025,0,2.1914,27.38,19.7224,5,4.5,3,4.5,4.5,5
10000000,v003,10000025,0,2.1914,27.38,19.7224,5,4.5,3,4.5,4.5,5
10000000,v001,10000026,0,2.2388,26.8,20.1493,5,4,3,3.5,,5
10000000,v002,10000026,0,2.2388,26.8,20.1493,5,4.5,3,4.5,4.5,5
10000000,v003,10000026,0,2.2388,26.8,20.1493,5,4.5,3,4.5,4.5,5
10000000,v001,10000027,0,0.9524,63,20,5,4,3,3.5,,5
10000000,v002,10000027,0,0.9524,63,20,5,4.5,3,4.5,4.5,5
10000000,v003,10000027,0,0.9524,63,20,5,4.5,3,4.5,4.5,5
10000000,v001,10000028,0,2.3283,25.77,20.9546,5,4,3,3.5,,5
10000000,v002,10000028,0,2.3283,25.77,20.9546,5,4.5,3,4.5,4.5,5
10000000,v003,10000028,0,2.3283,25.77,20.9546,5,4.5,3,4.5,4.5,5
10000000,v001,10000029,0,2.3876,25.13,21.4883,5,4,3,3.5,,5
10000000,v002,10000029,0,2.3876,25.13,21.4883,5,4.5,3,4.5,4.5,5
10000000,v003,10000029,0,2.3876,25.13,21.4883,5,4.5,3,4.5,4.5,5
